contest-tmp2m-14d__tmp2m,index
23.89803711184507,376089
23.77433977255194,376090
23.175913634024823,376091
23.14975330731761,376092
22.237556085886467,376093
22.191049990970328,376094
21.513408898298735,376095
20.781562944562097,376096
20.62420028240865,376097
19.240456940605668,376098
18.89520541963941,376099
28.882808430810087,376100
28.794450953093587,376101
28.87759079327509,376102
28.851168331366466,376103
28.995025174768557,376104
28.962687594682166,376105
28.79845692363415,376106
28.663233900504565,376107
28.508710234944147,376108
28.544654990964546,376109
28.663725084723865,376110
28.771745924512743,376111
28.48300330128768,376112
28.17842781833042,376113
27.97350746400639,376114
27.873575596930777,376115
27.6259709752851,376116
27.442324883081938,376117
26.83163114971444,376118
26.561999147376582,376119
26.570612231741276,376120
26.700353604010616,376121
26.57917653843458,376122
26.463140560313946,376123
25.71368608932346,376124
25.25599254106794,376125
25.11584720867006,376126
25.079941504116846,376127
25.29939389213075,376128
24.777415757281116,376129
24.724376377427575,376130
24.89313729351022,376131
24.985279032183712,376132
25.135007081731032,376133
25.302546241681625,376134
25.258890763501654,376135
25.290130373688612,376136
24.94276270576313,376137
25.23857994033429,376138
25.332929875793212,376139
25.165023130845526,376140
25.09865735526469,376141
25.18910895091645,376142
24.940737436232354,376143
24.6704391680868,376144
24.63453782363527,376145
24.533699955197477,376146
24.51814836791723,376147
24.33324631581914,376148
23.79549561218542,376149
23.690595677344078,376150
23.676852146940433,376151
22.96228763661998,376152
22.881242906001034,376153
22.10118927232952,376154
21.799546915883184,376155
21.287552320391796,376156
20.681109031782853,376157
20.354720609827837,376158
19.523697672761497,376159
18.88921367779335,376160
28.409210671247706,376161
28.29375650334498,376162
28.326530657100765,376163
28.32183775526812,376164
28.455690207198472,376165
28.475760391220774,376166
28.258853528208192,376167
28.10495079840598,376168
27.998928665350377,376169
28.106131296568037,376170
28.120714953440483,376171
28.23730940914197,376172
28.102589403198863,376173
27.754276373340645,376174
27.489365338567495,376175
27.43041417178074,376176
27.134912067105688,376177
26.925326816493452,376178
26.139608567272717,376179
26.21332980984539,376180
26.153616027488397,376181
26.168114684754983,376182
26.18127158723439,376183
26.103280337470437,376184
25.375214965586224,376185
24.947358996922617,376186
24.527326111340358,376187
24.420573758165688,376188
24.50592982516025,376189
24.369705255416534,376190
24.03616906619243,376191
24.283885120866557,376192
24.28472055229338,376193
24.412151600418724,376194
24.60829361881804,376195
24.607512243354336,376196
24.559023030590993,376197
24.317186105810492,376198
24.56973101589861,376199
24.667522526291265,376200
24.49442673964691,376201
24.43380917408345,376202
24.528344971771418,376203
24.252445546462837,376204
24.106266408993548,376205
24.13366618595242,376206
24.029825913439396,376207
24.031471330453,376208
23.78402440959931,376209
23.369130752820325,376210
22.860731196981106,376211
22.938650382188627,376212
22.359546551356743,376213
22.072243715552077,376214
21.47024039387611,376215
21.17551600934371,376216
20.625089828602768,376217
20.225848870088612,376218
19.694874362975952,376219
19.163536117841886,376220
18.39314546014566,376221
27.79016049927998,376222
27.827770204420972,376223
27.91889518493588,376224
27.89242944779778,376225
27.984161135861655,376226
27.967896432453244,376227
27.687615275281587,376228
27.464544983222822,376229
27.389182769124318,376230
27.40383962826877,376231
27.33150648341234,376232
27.628294901721347,376233
27.598044021737678,376234
27.192686916260982,376235
27.16644429441112,376236
27.182215904133272,376237
26.853428544416374,376238
26.63041753598668,376239
25.992130700715734,376240
25.903790622612064,376241
26.103744571928587,376242
25.992220841330322,376243
25.77895687862963,376244
25.53200385862226,376245
25.14581314555801,376246
24.63786656482489,376247
23.9522495250842,376248
23.896100687239937,376249
24.023398215833367,376250
23.83682127217253,376251
23.721299116382625,376252
23.66877197090571,376253
23.699876156472328,376254
23.93358080420012,376255
24.196223667835966,376256
24.153557493030803,376257
24.12465068998199,376258
23.9173960454234,376259
24.070350705485254,376260
24.17983591458031,376261
24.020594585578493,376262
24.004873270808076,376263
24.06369703564954,376264
23.75240512504027,376265
23.65926182537217,376266
23.714267803014565,376267
23.4929323108461,376268
23.299090024319213,376269
22.970334290576858,376270
22.495857825449576,376271
22.30898432062375,376272
22.578077800042394,376273
21.922221004981452,376274
21.522284086775358,376275
21.186191528458608,376276
20.719345567876758,376277
20.421268581765958,376278
20.2488405463929,376279
19.69362274887692,376280
19.221917405380623,376281
18.860307179093297,376282
27.9008955143845,376283
27.909676792548225,376284
27.956558687468487,376285
27.96504585777143,376286
27.984197237119133,376287
27.46427069348897,376288
27.14777995097029,376289
27.18019645759523,376290
27.2443131287489,376291
27.29463917631506,376292
27.117846326614654,376293
27.183780544975434,376294
27.161174714716935,376295
26.94055981214092,376296
26.79089485090526,376297
26.8821221529829,376298
26.544521941972334,376299
26.346527393397537,376300
25.927127529643258,376301
25.96168631574983,376302
26.005062237077823,376303
25.869446958817324,376304
25.82210421897173,376305
25.483675682843682,376306
25.08722812383064,376307
24.652264505293488,376308
24.283052593036473,376309
24.00034755294371,376310
23.944036119403677,376311
23.879835509014697,376312
23.68584619695605,376313
23.650149492511787,376314
23.686890162238683,376315
23.77058928528038,376316
24.084093203738462,376317
23.983832864352166,376318
24.055080619592786,376319
23.791700042276375,376320
23.94109890616292,376321
24.096885097946966,376322
24.04622659192185,376323
24.03355589195283,376324
24.028206110290995,376325
23.779401831586284,376326
23.6973584924647,376327
23.63844974442989,376328
23.366120038419723,376329
23.2766349886372,376330
22.987259570349607,376331
22.66765390428148,376332
22.458183597675344,376333
22.41660464089071,376334
22.52496563679108,376335
22.125041396034817,376336
21.195767937670894,376337
21.16490625066183,376338
20.68243628395078,376339
20.515642244355945,376340
20.22125910040552,376341
19.700799113620064,376342
19.3657410647362,376343
23.103260918509733,376344
23.010654518099983,376345
23.052827234044372,376346
23.03331429222274,376347
22.92484519701864,376348
22.5676849107206,376349
22.257707440792302,376350
22.213612999955814,376351
22.41466605518283,376352
22.253033861524756,376353
22.20097699650458,376354
22.219094065209248,376355
21.938937072827486,376356
21.75948512722428,376357
21.6681578706837,376358
21.75539935613037,376359
21.503328004258805,376360
21.17504833692223,376361
20.85980962389553,376362
20.742286111280777,376363
20.343119250105502,376364
20.093714355256253,376365
19.73468282160141,376366
19.59055967766065,376367
19.20297584118319,376368
19.17906286388566,376369
19.373163438605076,376370
19.16754640388379,376371
19.228533514466818,376372
18.69607102114017,376373
18.66046431154203,376374
18.831499678410665,376375
18.722207127268604,376376
18.738535292221542,376377
18.89272522786635,376378
18.9854523012946,376379
18.82219157415065,376380
18.939895814103323,376381
19.07926627648598,376382
19.18488399174302,376383
19.24489204329265,376384
19.320666598903784,376385
19.334513563263073,376386
19.040579211553933,376387
19.035927021692515,376388
18.88142301934093,376389
18.847387544497934,376390
18.815496572680814,376391
18.616555204099853,376392
18.375320453595663,376393
18.083823145791115,376394
17.865776157177237,376395
17.6935838419067,376396
17.31853057680425,376397
16.95959204095331,376398
16.626286536224796,376399
15.837686809458745,376400
15.282556321913688,376401
14.275063980220438,376402
13.505520624629952,376403
12.768111865754662,376404
24.44567059089934,376405
24.454943585097112,376406
24.5570659484639,376407
24.47778461860537,376408
24.532865819157337,376409
24.16310556593851,376410
24.064370035981142,376411
23.930282597742575,376412
23.948186012582823,376413
23.93349296942813,376414
23.856835694518054,376415
23.894984302011043,376416
23.554174685643943,376417
23.211658696213703,376418
23.16311113379527,376419
23.13912724014756,376420
23.050367196685897,376421
22.614357162570457,376422
22.410683133615464,376423
22.19530108980547,376424
21.873162017727168,376425
21.523450271493743,376426
21.278261382625487,376427
21.09785773939052,376428
20.417197202430316,376429
19.899106688257348,376430
20.165641260451252,376431
20.102751990071056,376432
20.402200517656865,376433
20.45313720022955,376434
20.036736769578283,376435
20.185949564102657,376436
20.190750023259852,376437
20.3291692450573,376438
20.31112669798972,376439
20.360995584980856,376440
20.362470385375673,376441
20.406592502573858,376442
20.58014474828883,376443
20.68554399712957,376444
20.687768612665423,376445
20.807792806886027,376446
20.670031215017616,376447
20.383307162329174,376448
20.277617061262845,376449
20.297023761017044,376450
20.1425679727447,376451
20.116738470653445,376452
19.90170940612262,376453
19.556468066554597,376454
19.42161633953157,376455
19.29750503294946,376456
19.201647533633093,376457
18.973942675428077,376458
18.281258780711994,376459
17.50050715605829,376460
17.138306223315965,376461
16.560786622500416,376462
15.574535112430738,376463
14.619668713524959,376464
13.867771352563466,376465
26.783908168106336,376466
26.819585059708288,376467
26.732372191012473,376468
26.816172541769447,376469
26.80484535179562,376470
26.832673116349042,376471
26.5841422191088,376472
26.531003069024337,376473
26.433476763308818,376474
26.395961649850733,376475
26.313617290486718,376476
26.415615667155862,376477
26.121925467266237,376478
25.877515598811897,376479
25.767627264676094,376480
25.753926981124323,376481
25.45276810999735,376482
25.37845285051776,376483
24.823344871366544,376484
24.87337584999682,376485
24.62777340690468,376486
24.448566756995888,376487
23.982203642372497,376488
23.350870782951006,376489
22.974260027461696,376490
22.462233185797118,376491
22.346620399106882,376492
22.329063154157666,376493
22.153684986310964,376494
22.14927948679133,376495
22.36780540629616,376496
22.39958496828467,376497
22.473146354105666,376498
22.664458341431782,376499
22.68120487965507,376500
22.663635586660803,376501
22.330039576514764,376502
22.464244314966663,376503
22.69853336236909,376504
22.824148588367763,376505
22.756919574655996,376506
22.82048596438247,376507
22.866966225215748,376508
22.580148784641807,376509
22.455422694663213,376510
22.430908577332758,376511
22.275072990850305,376512
22.240784569718954,376513
22.135664477257052,376514
22.088884669113014,376515
21.75439754998868,376516
21.61599975920197,376517
21.5899186431692,376518
20.986342321336792,376519
20.119921749164973,376520
19.893435930151895,376521
19.05049471674522,376522
18.166073746606685,376523
17.31129949687545,376524
16.54903582996269,376525
15.93140678663383,376526
27.461706151683984,376527
27.412743171845705,376528
27.46028606950972,376529
27.432740939502537,376530
27.369909807620843,376531
27.76598936116261,376532
27.537049067633916,376533
27.458008352253955,376534
27.308432985165837,376535
27.282349392993183,376536
27.294889521876485,376537
27.21175757199626,376538
26.974944934321684,376539
26.685497187312876,376540
26.628484601204946,376541
26.537910611679763,376542
26.305319568577488,376543
25.968975433437663,376544
25.66181880478507,376545
25.171737470499465,376546
25.103891870086045,376547
24.782624636131914,376548
24.659756674074515,376549
24.277774615040244,376550
23.56707573315248,376551
23.272798158823775,376552
23.03907564745407,376553
23.120740206114306,376554
23.289789706960846,376555
23.138228202943765,376556
22.994734367138562,376557
23.21731910564563,376558
23.242956262057078,376559
23.33854209238484,376560
23.424299713143455,376561
23.358729548117708,376562
23.180005050499858,376563
23.094831757447082,376564
23.168910161442483,376565
23.344271901449048,376566
23.244842739021607,376567
23.28390184509388,376568
23.25377156939797,376569
23.01255990977691,376570
22.911473723145974,376571
22.887042989306366,376572
22.7143770074388,376573
22.647284116797692,376574
22.430877616804565,376575
22.056444975519327,376576
21.969687759083428,376577
21.595205383726153,376578
21.26465397849381,376579
21.133868435196405,376580
20.79481056011184,376581
19.94354741749737,376582
19.10892216266882,376583
18.258559232542098,376584
17.97923903364756,376585
16.74486504728236,376586
16.20670523800743,376587
26.838866133114834,376588
26.748432377692097,376589
26.845443271023672,376590
26.871717673730473,376591
27.019500704376924,376592
27.041264848202218,376593
26.948713533685805,376594
26.79141964138671,376595
26.700141746042164,376596
26.687928249510833,376597
26.768545078326042,376598
26.620068981705117,376599
26.414069690955785,376600
26.084754237212564,376601
25.94597238821666,376602
25.881840622040045,376603
25.495646352099584,376604
25.160163447495734,376605
24.677364916910165,376606
24.107789004297274,376607
24.446833358369304,376608
24.2639091658582,376609
24.20425690913612,376610
23.536807064461527,376611
22.94510125256761,376612
22.467373819943646,376613
22.586720939889915,376614
22.590901803144106,376615
22.54348733135862,376616
22.427068980682407,376617
22.245233386176324,376618
22.274556614920357,376619
22.43221946565768,376620
22.490046231422866,376621
22.664167585738824,376622
22.577303556198558,376623
22.315287918450622,376624
22.37966590522433,376625
22.68467932059528,376626
22.626693398822937,376627
22.608422314602905,376628
22.52195623891592,376629
22.477895947869257,376630
22.288106596436393,376631
22.191315733335642,376632
22.140500439278895,376633
22.0825930481806,376634
22.07507425756765,376635
21.97198961493703,376636
21.86917436639399,376637
21.09693048347438,376638
21.225446400164884,376639
20.798895494912244,376640
20.784733872496304,376641
19.627649912935226,376642
19.47544470333753,376643
18.61541228782187,376644
18.353625043141733,376645
17.612434868780497,376646
16.776652635850837,376647
15.980392297675849,376648
27.284391130402582,376649
27.099935352740204,376650
27.2449448077839,376651
27.17912728445367,376652
27.196435412937717,376653
27.342956269514957,376654
27.241856776797817,376655
27.152912491455595,376656
27.01189192999061,376657
27.0089665616282,376658
27.05617431678195,376659
27.0973395060106,376660
26.691551321162592,376661
26.22431200525,376662
26.09004966084001,376663
26.040774928424412,376664
25.816584832078547,376665
25.395545995899624,376666
24.9007353877804,376667
24.45371013215197,376668
24.529735295753312,376669
24.413300259143057,376670
24.48275650460937,376671
23.87402435035756,376672
23.090956784699756,376673
22.867016500703926,376674
22.704908527215025,376675
22.919239237834972,376676
22.790044302582373,376677
22.614275303841623,376678
22.263616113816624,376679
22.165687287730634,376680
22.18243804405165,376681
22.36996755533073,376682
22.50717990590647,376683
22.545090560378867,376684
22.234916245234217,376685
22.24093906264352,376686
22.2874346610877,376687
22.36707039325646,376688
22.268549922964468,376689
22.245872225857767,376690
22.272591707357407,376691
22.100334864429243,376692
22.084440804772868,376693
22.073979131255584,376694
22.021867731118192,376695
21.993758828309893,376696
21.86386451699562,376697
21.630524180996673,376698
21.19781469794364,376699
21.049096249761106,376700
20.31468250653927,376701
20.241179333238392,376702
19.630133074298897,376703
19.03899505630227,376704
18.71869511715147,376705
18.151320992382466,376706
17.667029634904907,376707
16.61252433640186,376708
15.984957871267738,376709
27.733763113064697,376710
27.652486293259244,376711
27.733340806209526,376712
27.701543934668734,376713
27.78579720645189,376714
27.68808140225076,376715
27.49126521098185,376716
27.256565722933715,376717
27.286442939359517,376718
27.312586150235916,376719
27.28676847331269,376720
27.42664791177492,376721
27.074801928073043,376722
26.41009296673485,376723
26.4739719405635,376724
26.503690136416594,376725
26.174460409585322,376726
25.620336760978375,376727
25.147764495041542,376728
24.921948636879847,376729
24.966474197864613,376730
25.12100555285849,376731
24.91590530361043,376732
24.472987555304258,376733
23.753172883032335,376734
23.238480617180812,376735
23.134015277524668,376736
22.929060431151697,376737
23.241167184809797,376738
22.67214994493986,376739
22.823536247132665,376740
22.85349750270086,376741
22.930936696481126,376742
23.160588241017535,376743
23.285661398005118,376744
23.318230813959758,376745
23.00383665883453,376746
22.80509070039068,376747
23.042941501997717,376748
23.06160658621198,376749
22.910929468703813,376750
22.8916418218611,376751
22.89367418200041,376752
22.707370934174975,376753
22.70964871774291,376754
22.716135126159912,376755
22.68341479313031,376756
22.58386536182539,376757
22.241777533196597,376758
21.5261459698485,376759
21.282496290434807,376760
21.044888856959375,376761
20.67411336218322,376762
20.25941658246154,376763
19.809554398019714,376764
19.721135459326092,376765
19.134729202774565,376766
18.377672623557714,376767
18.043886408257663,376768
17.377556634795496,376769
16.640761873940164,376770
28.285267299906536,376771
28.132210177502884,376772
28.18220184654251,376773
28.181038849833158,376774
28.342709531822493,376775
28.172040628854006,376776
27.936177289741067,376777
27.597401099872627,376778
27.625394679471242,376779
27.589187087389178,376780
27.464167572432984,376781
27.711256030228128,376782
27.384708307295,376783
27.012315336344614,376784
26.95949557042661,376785
26.97536573641139,376786
26.634394752465937,376787
26.31516230865816,376788
25.815318889972218,376789
25.66204352460852,376790
25.864809781629788,376791
25.855983330495405,376792
25.603891584639996,376793
25.35452921447063,376794
24.454860804386954,376795
23.777759567124917,376796
23.79859629692703,376797
23.500746241796378,376798
23.587288469738724,376799
23.332982930880917,376800
23.25938175692454,376801
23.424875826518928,376802
23.551162175720037,376803
23.741593402005037,376804
23.847068816994124,376805
23.994523567802844,376806
23.62200943596372,376807
23.413992635612885,376808
23.707903145569418,376809
23.68009514320036,376810
23.57591271941058,376811
23.65377306849294,376812
23.635574619594564,376813
23.4958220095605,376814
23.499523844558126,376815
23.599726870928436,376816
23.531928993161074,376817
23.343197249528004,376818
23.009008287495845,376819
22.318821486245753,376820
21.80805984357974,376821
21.38840502194992,376822
20.93207180467482,376823
20.810048242449625,376824
20.321982857705848,376825
20.18038130288494,376826
19.615668150114175,376827
19.176676691377338,376828
18.634047990888917,376829
17.905760801809606,376830
17.321324772004573,376831
28.046953311105085,376832
27.92887966316846,376833
28.009134921453892,376834
28.064292156763145,376835
28.055527250032924,376836
27.853849418933578,376837
27.53002203880942,376838
27.57236115239766,376839
27.541169242761725,376840
27.378987685994844,376841
27.34305884622881,376842
27.327019090520253,376843
27.181233933433077,376844
27.07825562494986,376845
26.98133620653425,376846
26.76427152015731,376847
26.43950868585671,376848
26.14061744688661,376849
25.760366252072117,376850
25.699309738603688,376851
25.90558308997106,376852
25.86833769175064,376853
25.540265823231948,376854
25.383870672485955,376855
24.716682334955063,376856
23.997136838660595,376857
23.878907349515544,376858
23.5085675806979,376859
23.49867273106588,376860
23.210645977239437,376861
23.32962204696878,376862
23.251859638861333,376863
23.309843776195976,376864
23.569826777767503,376865
23.8234989456746,376866
23.860966357362937,376867
23.610120322111015,376868
23.35054718023457,376869
23.46379596708087,376870
23.704173747637498,376871
23.62955215573678,376872
23.661884791046106,376873
23.63416967451488,376874
23.552651635465082,376875
23.464957885471932,376876
23.38807699757629,376877
23.13705488238591,376878
22.894211978667755,376879
22.68424707705347,376880
22.349263843669206,376881
21.893109631466615,376882
21.59456516437902,376883
21.373793102458308,376884
21.16126670762594,376885
20.448917097004028,376886
20.142337836299816,376887
19.791125133491164,376888
19.51539418323739,376889
19.26771932868826,376890
18.390561813652198,376891
17.714510576041334,376892
27.738288698661677,376893
27.592711545783345,376894
27.619804940340032,376895
27.660613803097817,376896
27.685506119807656,376897
27.351076891513344,376898
27.1357550095928,376899
26.997232497098707,376900
27.004691103098935,376901
26.92742322200786,376902
26.813110570990716,376903
26.903367330245942,376904
26.990799523941746,376905
26.674396130641412,376906
26.568522203654652,376907
26.514083094077364,376908
26.02115862888047,376909
25.857807513290822,376910
25.47861509759639,376911
25.41734890812711,376912
25.21577930305625,376913
25.709543699442975,376914
25.40114466054297,376915
25.14318400904176,376916
24.456739079951603,376917
23.795149163498536,376918
23.48311267137251,376919
23.318961859085903,376920
23.175427595289875,376921
23.08395209474031,376922
23.149566595852207,376923
23.110965760243403,376924
23.023169092289777,376925
23.271841506367878,376926
23.639794933797134,376927
23.57430071672718,376928
23.46935894796809,376929
23.2081510676029,376930
23.356957552786895,376931
23.58520237903818,376932
23.571330075799466,376933
23.56916777855227,376934
23.436200621796527,376935
23.337770349074987,376936
23.087497978129164,376937
23.060718979524523,376938
22.774190502698644,376939
22.641728790712392,376940
22.34537715644879,376941
22.162432979917554,376942
21.12609914026862,376943
21.115867162996807,376944
20.48110659505801,376945
20.409369161703125,376946
19.96225434335406,376947
20.11116901391688,376948
20.110229561983033,376949
19.595412237569008,376950
19.246919723288215,376951
18.0575293044584,376952
17.586415421423908,376953
27.254759858607713,376954
27.175531199418174,376955
27.11446029114154,376956
27.055272976031347,376957
27.029333020772356,376958
26.596863972066103,376959
26.444566829465657,376960
26.39481849127469,376961
26.42763931393165,376962
26.334475501984343,376963
26.202977332513683,376964
26.316167301357154,376965
26.302061738833572,376966
26.180120353110624,376967
26.015153697028836,376968
25.861174223639864,376969
25.586452077805234,376970
25.457479658077546,376971
25.18149360523944,376972
24.978379911876573,376973
25.007971917635473,376974
25.285966628593883,376975
25.065955419308125,376976
24.52243277839341,376977
23.963325416500425,376978
23.585498782101013,376979
23.004011612585373,376980
22.87461314545169,376981
22.84536421770997,376982
22.740796696349094,376983
22.69681698218926,376984
22.48799139250912,376985
22.308019174349624,376986
22.46564839825203,376987
22.66951198920094,376988
22.70665476495185,376989
22.698745244109773,376990
22.633589438998,376991
22.607556398744606,376992
22.594764433194,376993
22.773938350284908,376994
22.690752385241268,376995
22.767494840587034,376996
22.63661406910981,376997
22.519395276605138,376998
22.450020704489617,376999
22.246113654576476,377000
22.15068310504583,377001
22.062917330998545,377002
