contest-tmp2m-14d__tmp2m,index
28.906000680141233,375918
29.01162947810758,375919
29.04214984518717,375920
29.1187065535089,375921
29.212471248969905,375922
28.905423902086568,375923
28.569780760225058,375924
28.627120861985986,375925
28.73719978019517,375926
28.76234203182321,375927
29.188697699963086,375928
28.89571861434979,375929
28.58498661476642,375930
28.396595163150778,375931
28.35126709414908,375932
28.0702627166238,375933
27.802424222039008,375934
27.356190028797755,375935
27.09063467543183,375936
27.18884099018851,375937
27.28938417905374,375938
26.968901236328065,375939
26.83796752168587,375940
26.044424609097177,375941
25.748349806243368,375942
25.47565251369315,375943
25.093545755284822,375944
25.14975343024912,375945
24.915264792169864,375946
24.950003624839837,375947
24.88885428401295,375948
24.810341808922885,375949
25.34031820476571,375950
25.29941923205729,375951
25.343126279875605,375952
25.172454009462626,375953
24.884022401520042,375954
25.221471031816463,375955
25.263511643390075,375956
25.314431791855668,375957
25.05400806945886,375958
25.119614014035733,375959
24.908449534352485,375960
24.576589015978016,375961
24.618101221303505,375962
24.507392541107265,375963
24.51197549889207,375964
24.26544925568146,375965
24.06590120334772,375966
24.020631268343323,375967
24.021738212567698,375968
23.480488641949023,375969
22.937794798692494,375970
22.636235952345714,375971
22.235066042744847,375972
21.594738192788327,375973
21.180503391513184,375974
21.25039131282915,375975
20.757310512092545,375976
20.19303063838538,375977
28.32683690588533,375978
28.4568925246233,375979
28.55310540664982,375980
28.62810052316604,375981
28.67418066320647,375982
28.381361468500472,375983
28.021955400558,375984
27.642694035157547,375985
27.799683816207107,375986
27.747840641584844,375987
27.613603281473388,375988
28.05223593126493,375989
28.11053603724622,375990
27.702929956460594,375991
27.502928353190782,375992
27.46073332324113,375993
27.08733055580751,375994
26.758985714321625,375995
26.47208442884039,375996
26.406296392647846,375997
26.428978526167157,375998
26.39692449494987,375999
26.562127852456342,376000
26.07895241635333,376001
25.454914836617718,376002
25.13146825552667,376003
25.091578007936278,376004
24.777413252663564,376005
24.704466248946574,376006
24.292985306751234,376007
24.546549658068216,376008
24.484062377141072,376009
24.294984857941472,376010
24.796683422755905,376011
25.024098435074393,376012
25.026030995791643,376013
24.819747477391047,376014
24.421350692946817,376015
24.823174831361484,376016
24.888356626887344,376017
24.915918772466966,376018
24.751088412542003,376019
24.70658972249589,376020
24.475327911277645,376021
24.152538786769355,376022
24.12427678960762,376023
23.98502200500866,376024
23.94201273321437,376025
23.68293365591512,376026
23.55338536379736,376027
23.211257227321994,376028
23.479065202791617,376029
23.72014495796634,376030
22.916749771897457,376031
22.60856228310945,376032
22.41788867231321,376033
21.871068641296233,376034
21.55882088159865,376035
21.109429011836028,376036
20.519143390700492,376037
20.401360754655798,376038
29.216216140823235,376039
29.105202397458015,376040
29.207382187028088,376041
29.20989107802143,376042
29.274962051796138,376043
29.20453969614732,376044
29.113638436039537,376045
29.006169492173058,376046
28.94385205107187,376047
28.874633354787647,376048
28.855331361194885,376049
29.046567152970283,376050
29.000630143977332,376051
28.558776052157782,376052
28.54648708528771,376053
28.494363578941602,376054
28.335934259159558,376055
28.008495196931335,376056
27.56006065257793,376057
26.967541340479556,376058
27.52267130293626,376059
27.131715068299172,376060
27.12704414470477,376061
27.06815533755048,376062
26.206446395211742,376063
25.44603577595899,376064
25.129952775694164,376065
25.074150648311615,376066
25.219714998500194,376067
25.207533580118024,376068
25.130229148737044,376069
25.045929231082255,376070
25.23917247935219,376071
25.326758218274108,376072
25.538908364221015,376073
25.59996077621031,376074
25.39996771838082,376075
25.27004650063077,376076
25.563349152161436,376077
25.59648808066163,376078
25.40212331423868,376079
25.43543096485996,376080
25.462746910641044,376081
25.28005308040906,376082
24.857683211608446,376083
24.86382641104251,376084
24.6928963174812,376085
24.796034807505066,376086
24.848677256892415,376087
24.42375303407084,376088
23.73813087458825,376089
23.89497593463807,376090
23.381213260980303,376091
23.308539447036537,376092
22.479730465419607,376093
22.248774019231632,376094
21.6661568584002,376095
20.776291469926264,376096
20.7018494102324,376097
19.35028679412494,376098
19.10122129128581,376099
28.850413209546105,376100
28.87890436234943,376101
28.873949718387166,376102
28.8938565085939,376103
29.007255616265184,376104
29.053219660998366,376105
28.849282136876354,376106
28.755698766712158,376107
28.64738771146949,376108
28.693345378516824,376109
28.83965022682014,376110
28.976770251354083,376111
28.816422632142803,376112
28.490148446257535,376113
28.13033289354962,376114
28.121704974869772,376115
27.998351494558392,376116
27.75881625925149,376117
27.10803943880137,376118
27.058945777499048,376119
26.951992870203412,376120
26.95545924987664,376121
27.23504250676524,376122
27.034648548598852,376123
26.15242791529954,376124
25.426472691554864,376125
25.10945070106891,376126
25.16816242549612,376127
25.35099307413111,376128
25.157278339132972,376129
24.822309390976443,376130
25.01866844923279,376131
24.8658567979528,376132
25.06966981822734,376133
25.34306672314142,376134
25.386445296136117,376135
25.38705650861357,376136
25.081503997364052,376137
25.37720935786956,376138
25.486157709955933,376139
25.252770276839783,376140
25.308525906924388,376141
25.32882521484089,376142
25.08875811634107,376143
24.777164768151124,376144
24.774525736261694,376145
24.687577817291185,376146
24.842951566001375,376147
24.772832070930235,376148
23.956766353983767,376149
23.934685288095352,376150
23.738919440122118,376151
23.529051238966076,376152
23.307788902222,376153
22.242315519572458,376154
22.19115855852533,376155
21.759673749458216,376156
20.960909274036112,376157
20.674084965767634,376158
19.964335624855266,376159
19.216911806198823,376160
28.268007371995964,376161
28.224956282595713,376162
28.223190692114486,376163
28.311066420067846,376164
28.39801237124925,376165
28.401776582382354,376166
28.14954695413462,376167
28.20184544707763,376168
28.08844119066225,376169
28.16404638369886,376170
28.172856826568932,376171
28.445890205891374,376172
28.358909062091698,376173
28.013202329075284,376174
27.648841425066166,376175
27.641043639158852,376176
27.44136035979136,376177
27.208517291518547,376178
26.584555015753722,376179
26.46898872169686,376180
26.572298123378914,376181
26.554784600279618,376182
26.769810914379377,376183
26.64824473355884,376184
25.718517255611005,376185
25.236724244910874,376186
24.57970687645866,376187
24.22410454279452,376188
24.52365797863831,376189
24.640575307085328,376190
23.905569292112432,376191
24.249320625555356,376192
24.09343640929592,376193
24.257262465124313,376194
24.519088596136044,376195
24.60822293290903,376196
24.57858464689116,376197
24.365018646828048,376198
24.647362930803865,376199
24.76001125201219,376200
24.53335260718086,376201
24.580593624887115,376202
24.579570898478778,376203
24.32097241730935,376204
24.154837229582427,376205
24.20589958878736,376206
24.141217717263316,376207
24.306191610682617,376208
24.210726508056723,376209
23.493001071917206,376210
23.024230420106505,376211
22.856063450287365,376212
22.659552229996734,376213
22.335679184623586,376214
21.688325613938105,376215
21.531289209102397,376216
20.947527237942722,376217
20.422572043599303,376218
19.90234785911207,376219
19.463395859183493,376220
18.558534819207125,376221
27.808034206466118,376222
27.91840545279615,376223
27.994395593943636,376224
28.031127176227756,376225
28.08883755159536,376226
28.26922258332388,376227
27.95317414505962,376228
27.66092817832987,376229
27.65964756927724,376230
27.746304837312437,376231
27.662965917716065,376232
28.07626408804572,376233
28.002226814601272,376234
27.46546692549282,376235
27.464630891004617,376236
27.55816402758319,376237
27.317815784987943,376238
26.978749230455833,376239
26.40459545456224,376240
26.21354313465281,376241
26.423548879350164,376242
26.399907987140978,376243
26.330347743276434,376244
26.034483316264414,376245
25.548501015828606,376246
24.908989372088627,376247
24.161330865899572,376248
23.841210408752886,376249
23.986669174272947,376250
23.930607313418705,376251
24.0542549185991,376252
23.91511980873497,376253
23.87940584334342,376254
24.206755897996345,376255
24.608431446268924,376256
24.629346252449295,376257
24.478359732263243,376258
24.181600969641522,376259
24.379149402749817,376260
24.42868649451316,376261
24.17848572100752,376262
24.249859845582023,376263
24.244044610231185,376264
23.95467286668122,376265
23.963516373505854,376266
24.03095515476184,376267
23.883931431638075,376268
23.78633118639914,376269
23.495852712688475,376270
22.649168145177327,376271
22.57023504739641,376272
22.84930337223136,376273
22.201256082902773,376274
21.73385220237037,376275
21.468626438546153,376276
20.9988373927024,376277
20.605827870924486,376278
20.671580383742594,376279
19.99503943980858,376280
19.283958891444627,376281
19.064929258497614,376282
27.935388438636664,376283
27.973043402366102,376284
28.065332157322928,376285
28.10135751380608,376286
28.043536925201124,376287
27.629316560831967,376288
27.264477001007208,376289
27.20133723889444,376290
27.253836732262016,376291
27.377918325339806,376292
27.23006249087325,376293
27.42155012241551,376294
27.371207030319738,376295
27.059631815948478,376296
26.808725954953616,376297
26.926795161652763,376298
26.75271349734726,376299
26.594738142800225,376300
26.10398727664392,376301
26.088077283197663,376302
26.237448878548093,376303
25.995346911691286,376304
25.96065664093976,376305
25.74357567566176,376306
25.143936383178698,376307
24.65235572958295,376308
24.374678071636254,376309
23.73116419292728,376310
23.569257269414265,376311
23.717358495464396,376312
23.616139558745544,376313
23.434276978916387,376314
23.466707466832304,376315
23.686803718408555,376316
24.119273377616082,376317
24.072666801331252,376318
24.042610647359652,376319
23.71338061705137,376320
23.95272202295564,376321
24.084546129824957,376322
23.886966463747058,376323
23.920949114549558,376324
23.836759543052494,376325
23.63592220652049,376326
23.685561289917814,376327
23.64904917462968,376328
23.489672402907445,376329
23.376358628758453,376330
23.25527592405183,376331
23.037916155506764,376332
22.870672785755005,376333
22.61528313561007,376334
22.69362862779667,376335
21.96517494797513,376336
21.5997425394155,376337
21.379587990724986,376338
20.87653609470931,376339
20.65202709778282,376340
20.48642263700208,376341
20.05943710539009,376342
19.729839045664903,376343
23.093409209610627,376344
23.023682772384518,376345
23.066362086827894,376346
23.12373648747848,376347
22.919535659983694,376348
22.45425904454146,376349
22.0205690096916,376350
21.978851880817956,376351
22.214019612636775,376352
21.999960048788353,376353
22.012235344423743,376354
22.17246002342995,376355
21.91011982204759,376356
21.679826754493433,376357
21.645108329377535,376358
21.767870117920893,376359
21.56895331044484,376360
21.12882611211694,376361
20.929316427355616,376362
21.086531235302346,376363
20.782856603513892,376364
20.224908185593222,376365
19.969078778172616,376366
19.828599955380696,376367
19.250797672358885,376368
19.09194418778543,376369
19.454575701658086,376370
19.28511900388162,376371
19.186964877641685,376372
18.514300639349358,376373
18.637685574752368,376374
18.783341084786343,376375
18.70694032554752,376376
18.750636776537476,376377
19.012182232129135,376378
19.096691468747167,376379
18.797618396655594,376380
18.675884996168747,376381
18.953475491702534,376382
19.12881476487962,376383
19.251137546929726,376384
19.402345562852474,376385
19.323692503037137,376386
18.93266829414756,376387
18.84839810232711,376388
18.74961429561222,376389
18.72877852841998,376390
18.825541358798773,376391
18.726461339212847,376392
18.379879674243284,376393
17.868278502702424,376394
17.749970860014628,376395
17.68625195759273,376396
17.115363898248916,376397
16.921936041910385,376398
16.627360436764548,376399
15.637494788730464,376400
15.39631960139127,376401
14.135462471314213,376402
13.554220641108486,376403
12.958212707040502,376404
24.800184860451054,376405
24.80765021922275,376406
24.85091723791561,376407
24.937822981787804,376408
24.957083024556823,376409
24.259304808174647,376410
24.00731781741183,376411
23.95976085555617,376412
23.923726718531043,376413
23.852750611790043,376414
23.774414039433168,376415
23.745675666772286,376416
23.57208729687659,376417
23.16335239227078,376418
23.13390135921304,376419
23.187054382311317,376420
23.165264527704267,376421
22.789115298773822,376422
22.558499310082652,376423
22.396874051835994,376424
22.183084830969392,376425
21.742807778738324,376426
21.78433258666314,376427
21.685879100612283,376428
20.80862816980857,376429
20.053622219195404,376430
20.341882354912286,376431
20.086238729687693,376432
20.348695149813693,376433
20.536196167199932,376434
19.981382570487085,376435
20.131330729781666,376436
19.946730089153107,376437
20.2010976600734,376438
20.086074779994533,376439
20.205533483817135,376440
20.06012947827753,376441
20.082336041128883,376442
20.258289239367286,376443
20.444394119751223,376444
20.466686334260658,376445
20.60629952807335,376446
20.473998275166423,376447
20.192751287391047,376448
19.96383999016848,376449
19.98324609079168,376450
19.86136828907297,376451
19.912423539736892,376452
19.852312482891875,376453
19.299185810310746,376454
19.263237436645113,376455
19.318535065898004,376456
19.142530025071437,376457
18.832531643527773,376458
18.52372887190927,376459
17.67167299277685,376460
17.25765134089238,376461
16.87215761824814,376462
15.774027574022739,376463
14.843265397607183,376464
13.891332166400161,376465
27.135972589220046,376466
27.162574803414145,376467
27.08544808952979,376468
27.34007966278773,376469
27.228865292282762,376470
27.132752823428973,376471
26.771927527903472,376472
26.707929273703712,376473
26.62273372079676,376474
26.541113996754802,376475
26.572402525041298,376476
26.599565839325123,376477
26.377346168110535,376478
26.139198714485474,376479
26.09565476892317,376480
25.966199881600232,376481
25.782854806212754,376482
25.6980004972404,376483
25.384887316158938,376484
25.36194657978217,376485
25.149944988861762,376486
24.794321731214268,376487
24.48646974740882,376488
23.743169387503485,376489
23.41090990186717,376490
22.90771106064676,376491
22.879300808900553,376492
22.61963301601031,376493
22.18791344834449,376494
22.387041281534266,376495
22.488971928120236,376496
22.497873802635013,376497
22.476324359937507,376498
22.73834484941858,376499
22.69006053353519,376500
22.80836341906911,376501
22.47200133665251,376502
22.330990752644766,376503
22.598631319577862,376504
22.730434943640603,376505
22.769393426324996,376506
22.883515143958675,376507
22.953657990873808,376508
22.568481819663475,376509
22.404271804672362,376510
22.46669586863959,376511
22.271718085174825,376512
22.338389568391676,376513
22.32443756371208,376514
22.089365882054835,376515
21.72048918258838,376516
21.37566731347465,376517
21.479848019889914,376518
21.00197781834345,376519
20.23139103108747,376520
20.225174896401995,376521
19.395797622360305,376522
18.14526959577347,376523
17.62931416529659,376524
16.967572920328394,376525
16.456576804060887,376526
27.817094494565254,376527
27.892424529979735,376528
27.919770753565217,376529
27.921999112191088,376530
27.824588315469782,376531
27.97908075178225,376532
27.683751493534373,376533
27.587208158089425,376534
27.42154225843865,376535
27.34876779325009,376536
27.33005835447989,376537
27.407861256754813,376538
27.069769763910017,376539
26.81927243400628,376540
26.74176439506232,376541
26.644277537617427,376542
26.62655934637064,376543
26.127888313629455,376544
25.862921795104967,376545
25.211979903905785,376546
25.402860519297292,376547
25.139094155896828,376548
25.258655750238404,376549
24.873276763779586,376550
23.90674070472619,376551
23.747749431153352,376552
23.36998134152691,376553
23.325973328031296,376554
23.164716377981904,376555
23.329283999932386,376556
23.049728917345647,376557
23.23981718992968,376558
23.096856591395635,376559
23.269493796388133,376560
23.231165849121,376561
23.289284987150722,376562
23.009255482632625,376563
22.810644287325204,376564
22.805537794836482,376565
23.043165044909756,376566
23.064850685004558,376567
23.157406781261443,376568
23.11529345341137,376569
22.84535057947801,376570
22.6882659218752,376571
22.68856469935804,376572
22.517453463865195,376573
22.500232744000414,376574
22.476404350863277,376575
22.155686889467006,376576
22.038703771945848,376577
21.843487765235523,376578
21.198180855741384,376579
21.007024392348512,376580
20.738216838435847,376581
20.26097254543879,376582
19.241804116813228,376583
18.260454334377528,376584
17.930785655899626,376585
16.85872682287595,376586
16.46955218073549,376587
26.775613912973995,376588
26.767056775627452,376589
26.900243796054156,376590
26.969171163795863,376591
27.062870012358644,376592
27.04597928842645,376593
26.939793735715057,376594
26.728490185638066,376595
26.638044541881527,376596
26.591664059718596,376597
26.699040962276968,376598
26.633508359428788,376599
26.393836887044245,376600
26.074959936108144,376601
25.905016286145155,376602
25.984275235200812,376603
25.650256096427483,376604
25.26366718556733,376605
24.92708454956778,376606
24.350186661436283,376607
24.783754896588334,376608
24.479458613457837,376609
24.53978226639606,376610
23.827121322617813,376611
23.16037029006452,376612
22.622735799324346,376613
22.73359161523649,376614
22.379964593237446,376615
22.63557261233632,376616
22.328797514562893,376617
22.182966774383885,376618
22.237128884773256,376619
22.298509706815594,376620
22.387899735025485,376621
22.595188606267357,376622
22.52351721280388,376623
22.272174890774068,376624
22.02319271666215,376625
22.46399887643497,376626
22.359845997426646,376627
22.34566503243991,376628
22.38405270183216,376629
22.41356701479276,376630
22.10515261425303,376631
22.012976673975345,376632
21.990737461922663,376633
21.940598197750433,376634
22.059931803902373,376635
22.048120089577196,376636
22.043270734142197,376637
21.224837569703368,376638
21.35915380525489,376639
20.67840567648159,376640
20.617364175028115,376641
19.93221272239748,376642
19.69758172244906,376643
18.648947671143333,376644
18.447069579453682,376645
17.69700182672682,376646
17.05987700446508,376647
16.136295947954977,376648
27.606314920754357,376649
27.45819248075304,376650
27.510723040360517,376651
27.46809881242143,376652
27.518302077352473,376653
27.595331408908578,376654
27.444722871317254,376655
27.348692522851024,376656
27.252154769726303,376657
27.22628679129525,376658
27.2456710525355,376659
27.430362966137864,376660
27.012484329930658,376661
26.523478723896687,376662
26.41406749407247,376663
26.377132994054364,376664
26.320024266940663,376665
25.732699394014844,376666
25.425373842560248,376667
24.67512643168334,376668
24.893534606809,376669
24.950695322386082,376670
24.768664885130192,376671
24.081176325411207,376672
23.329349546751246,376673
23.293610714680653,376674
22.906588488892794,376675
22.967770336550302,376676
22.788311535330422,376677
22.780759044735305,376678
22.402008883563894,376679
22.296403294263428,376680
22.132114963560298,376681
22.495911178182496,376682
22.582410587582444,376683
22.713073480705816,376684
22.429451576172823,376685
22.24090446796231,376686
22.25677814742926,376687
22.382802953964756,376688
22.38068620455965,376689
22.41749493431712,376690
22.47102106928037,376691
22.135945310672696,376692
22.122424337818074,376693
22.167373521301897,376694
22.116632168246497,376695
22.1791512923121,376696
22.135409371883952,376697
22.008945904974325,376698
21.672314770674575,376699
21.41264572832938,376700
20.34252933289349,376701
20.29311662252553,376702
20.1444247963384,376703
19.29879170245954,376704
18.992288152934407,376705
18.260340651969955,376706
17.758214575023658,376707
16.953532000919267,376708
16.373231066889957,376709
28.025330031879093,376710
28.01432145225226,376711
28.093302956842308,376712
28.11351980795007,376713
28.17426155184512,376714
27.892004186382792,376715
27.662809154321394,376716
27.43543703710634,376717
27.50587536710259,376718
27.511484437795616,376719
27.459003619424266,376720
27.68446960011738,376721
27.36139130181914,376722
26.519116093958246,376723
26.732803084120178,376724
26.870442820294784,376725
26.621621059696963,376726
26.054448899031968,376727
25.700039200743277,376728
25.39645931921791,376729
25.559568623750465,376730
25.65110888069944,376731
25.372416758092413,376732
25.050877378805353,376733
24.16583959522427,376734
23.357331792911737,376735
23.306615836888795,376736
23.13522893398499,376737
23.34527908763016,376738
22.494816454748843,376739
22.947381217543125,376740
22.899220758961064,376741
22.69561439247559,376742
23.137520717185225,376743
23.236247506360314,376744
23.393020256699174,376745
23.020261472635184,376746
22.764014425388496,376747
23.108506468589212,376748
23.008038027048997,376749
22.944908428723238,376750
22.96052939003198,376751
22.967118802406503,376752
22.67179630617079,376753
22.7204214425999,376754
22.775921869862714,376755
22.706641604209153,376756
22.84038719634168,376757
22.638967692429787,376758
21.635016469938137,376759
21.4922969465822,376760
21.492526355002838,376761
21.10176948486128,376762
20.251118941130017,376763
19.88957107817646,376764
19.86099646382104,376765
19.249749862376348,376766
18.45652094845832,376767
18.18312180148655,376768
17.490084936236826,376769
16.833585035838496,376770
28.324958066745694,376771
28.21503079567401,376772
28.27179879453024,376773
28.37767730389669,376774
28.448370607254674,376775
28.302503092467532,376776
28.068265024090806,376777
27.742084199599276,376778
27.73099453708005,376779
27.75158846475847,376780
27.523979366849517,376781
27.94964882749605,376782
27.533489161947955,376783
27.012167419574553,376784
26.996279782474858,376785
27.03856266156913,376786
26.95631486036359,376787
26.54467878626633,376788
26.26516661191431,376789
25.994987657302545,376790
26.050015045186,376791
26.15000323279196,376792
25.969357342933336,376793
25.828033861488848,376794
24.78389590832444,376795
23.859468195273166,376796
23.7512274329265,376797
23.657820530758954,376798
23.6470001491532,376799
23.41058021996173,376800
23.251276030702456,376801
23.453968171945917,376802
23.31371151088456,376803
23.738178414587992,376804
23.74395055207947,376805
24.040283100782972,376806
23.573923747726212,376807
23.35899309922638,376808
23.71445855304978,376809
23.564190526289394,376810
23.579450243053316,376811
23.682090904545703,376812
23.625361428666793,376813
23.483271173655112,376814
23.3783495702844,376815
23.563802349552816,376816
23.598341723406747,376817
23.501217792068246,376818
23.293292865378817,376819
22.602102790482377,376820
21.99892369936174,376821
21.60276027994928,376822
21.10742545382277,376823
20.976724992129903,376824
20.619419617713675,376825
20.075488165489105,376826
19.65525965863958,376827
19.09399613295068,376828
18.68932045992665,376829
17.975274904410753,376830
17.351150333328405,376831
27.953680485694576,376832
27.9492503691838,376833
28.051775301497628,376834
28.144441659420636,376835
28.118909375622252,376836
28.041366781306806,376837
27.66893417125766,376838
27.715231288443192,376839
27.715852687616007,376840
27.565279734750675,376841
27.581826175568494,376842
27.405489442744056,376843
27.15875314089908,376844
27.11466850147235,376845
27.02222612101059,376846
26.780105671208275,376847
26.520157391436896,376848
26.324937084610156,376849
26.03446664044577,376850
25.935818643460607,376851
26.05993384436306,376852
26.098292901706373,376853
25.715570332171637,376854
25.643947396598605,376855
24.846859713348522,376856
24.036567739591646,376857
23.853847457567554,376858
23.62801771133377,376859
23.480869338372713,376860
23.226078827363608,376861
23.33590707204371,376862
23.139560855677928,376863
23.078397372142945,376864
23.551170062963365,376865
23.726701894226835,376866
23.924882753542306,376867
23.617816624214583,376868
23.22288605144263,376869
23.325088715884476,376870
23.505490792636692,376871
23.523724349972554,376872
23.57535814977996,376873
23.48444936578403,376874
23.413364171940657,376875
23.34770916750699,376876
23.39621871195436,376877
23.23867274471081,376878
23.087847742580152,376879
22.922926113418043,376880
22.590512748143055,376881
22.01906994496835,376882
21.676604420282047,376883
21.381556996878544,376884
21.191998287217075,376885
20.684966928453605,376886
20.239670045431694,376887
19.671568352753866,376888
19.57410695792828,376889
19.450029642357777,376890
18.580314766488982,376891
17.792954464487593,376892
27.829456600744834,376893
27.766363155852105,376894
27.833441598434092,376895
28.049262624105268,376896
27.950425146797443,376897
27.385697729770072,376898
27.130093041375403,376899
26.983154149794245,376900
27.070210282162407,376901
26.918209013969772,376902
26.791283767075583,376903
26.850609099665235,376904
26.949108923464337,376905
26.654398514933746,376906
26.479967005108847,376907
26.49650677738282,376908
26.047992913202506,376909
26.047204074818183,376910
25.57315489422126,376911
25.56598515942187,376912
25.37394112662537,376913
25.81409265011075,376914
25.746468550399868,376915
25.31341493467812,376916
24.52802000219185,376917
23.73730803939293,376918
23.4990397615486,376919
23.365725687064014,376920
23.10057388619248,376921
22.919794311448186,376922
23.248705468146,376923
23.083280463104984,376924
22.778278056732688,376925
23.337620042730578,376926
23.742657931404665,376927
23.670752460005588,376928
23.472904563549946,376929
23.172514554790723,376930
23.40475380546286,376931
23.50192658772812,376932
23.50099760402145,376933
23.548040082046555,376934
23.442444508905282,376935
23.428092888601896,376936
23.172382157269567,376937
23.225964416192255,376938
22.84609472833563,376939
22.748916141627888,376940
22.652152882136306,376941
22.155440858567545,376942
21.036061972002244,376943
21.140227615932417,376944
20.475522600064778,376945
20.29411931457571,376946
20.22685783725001,376947
20.257919496193153,376948
20.224454861246613,376949
19.736258780295884,376950
19.63944936228245,376951
18.192606014831654,376952
17.70890471888538,376953
27.583637311666962,376954
27.434799281609003,376955
27.459587395232802,376956
27.600943263056024,376957
27.554792941413098,376958
26.814450370488203,376959
26.467820483414698,376960
26.364183393694702,376961
26.40067232411252,376962
26.242658521734256,376963
26.1805412834849,376964
26.23212043065473,376965
26.201782722803955,376966
26.099019406811976,376967
25.977949912147096,376968
25.86055441845042,376969
25.642253408731676,376970
25.401587658564722,376971
25.111073719690694,376972
25.07087716083538,376973
24.9830938434402,376974
25.31459072261032,376975
25.18526824827586,376976
24.569001645164917,376977
23.600306788555372,376978
23.330862695851692,376979
22.877519548201462,376980
22.67589216384158,376981
22.54266310493631,376982
22.378234585340124,376983
22.66076977147759,376984
22.521470905228398,376985
22.28154718842734,376986
22.617058721654303,376987
22.78647178505298,376988
22.842247359024896,376989
22.79397153092532,376990
22.597911411203768,376991
22.53727182266448,376992
22.616114345921233,376993
22.84124322111461,376994
22.68647620728666,376995
22.848025174437453,376996
22.79025160355536,376997
22.717052030039895,376998
22.631296030541534,376999
22.385355228204617,377000
22.374422236730652,377001
22.340568698200286,377002
